,id,previousHomeWin,previousAwayWin,previousDraw,previousManagerHomeWin,previousManagerAwayWin,previousManagerDraw,homeAvgRating,homePosition,homePoint,homeForm,awayAvgRating,awayPosition,awayPoint,awayForm,homeExpectedGoal,awayExpectedGoal,homeExpectedAssist,awayExpectedAssist,homeBallPosession,homeShotOnTarget,awayShotOnTarget,homeShotOffTarget,awayShotOffTarget,homeBlockedShot,awayBlockedShot,homeCorner,awayCorner,homeOffside,awayOffside,homeYellowCard,awayYellowCard,homeRedCard,awayRedCard,homeFreekick,awayFreekick,homeThrowIn,awayThrowIn,homeGoalkick,awayGoalkick,homeBigChance,awayBigChance,homeBigChanceMissed,awayBigChanceMissed,homeHitWoodwork,awayHitWoodwork,homeCounterAttack,awayCounterAttack,homeCounterAttackShot,awayCounterAttackShot,homeCounterAttackGoal,awayCounterAttackGoal,homeShotInsideBox,awayShotInsideBox,homeGoalSave,awayGoalSave,homePass,awayPass,homeAccuratePass,awayAccuratePass,homeLongPass,awayLongPass,homeAccurateLongPass,awayAccurateLongPass,homeCross,awayCross,homeAccurateCross,awayAccurateCross,homeDribble,awwayDribble,homeSuccessfulDribble,awaySuccessfulDribble,homePossesionLost,awayPossesionLost,homeDuelWon,awayDuelWon,homeAerialWon,awayAerialWon,homeTackle,awayTackle,homeInterception,awayInterception,homeClearance,awayClearance,homeTeamId,awayTeamId,homeScorePeriod1,homeScoreCurrent,awayScorePeriod1,awayScoreCurrent
6306,10385526,9,6,5,2,1,4,6.88,11,37.0,1.4,6.81,17,25.0,1.4,0.69,0.07,0.0,0.0,72.0,3.0,0.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,12.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,336.0,129.0,291.0,88.0,31.0,25.0,18.0,5.0,11.0,2.0,3.0,0.0,12.0,6.0,8.0,3.0,74.0,64.0,30.0,23.0,8.0,6.0,8.0,8.0,2.0,5.0,3.0,17.0,38,48,0,2,0,2
6322,10385540,9,8,2,2,1,0,6.79,13,27.0,0.8,6.75,19,23.0,0.8,0.8,0.33,0.0,0.0,64.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,7.0,11.0,10.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,279.0,153.0,223.0,104.0,25.0,25.0,12.0,5.0,7.0,9.0,2.0,2.0,11.0,8.0,7.0,3.0,80.0,77.0,32.0,26.0,10.0,5.0,11.0,11.0,4.0,5.0,4.0,9.0,3,34,0,2,1,4
6338,10385544,4,11,5,0,0,1,6.74,20,22.0,1.4,6.92,4,48.0,1.8,0.7,1.37,0.0,0.0,48.0,0.0,1.0,6.0,5.0,2.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,11.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,227.0,252.0,190.0,215.0,23.0,31.0,8.0,18.0,12.0,6.0,3.0,2.0,12.0,4.0,8.0,3.0,61.0,53.0,18.0,20.0,3.0,5.0,4.0,8.0,5.0,4.0,8.0,14.0,45,33,0,3,1,3
6354,10385522,11,3,6,1,0,0,7.01,1,66.0,3.0,6.77,12,27.0,0.4,0.88,0.06,0.0,0.0,69.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,322.0,151.0,286.0,108.0,18.0,29.0,13.0,9.0,19.0,3.0,5.0,0.0,11.0,5.0,4.0,2.0,71.0,61.0,29.0,20.0,10.0,5.0,9.0,10.0,2.0,10.0,4.0,19.0,42,7,2,4,0,1
6370,10385561,7,8,5,11,12,6,7.07,2,61.0,2.6,6.94,6,42.0,2.0,0.91,0.28,0.0,0.0,60.0,2.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,5.0,9.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,1.0,298.0,198.0,267.0,164.0,18.0,32.0,10.0,14.0,9.0,3.0,2.0,0.0,9.0,4.0,6.0,4.0,54.0,47.0,16.0,21.0,0.0,4.0,4.0,8.0,1.0,7.0,3.0,8.0,17,44,1,4,1,1
6386,10385553,14,3,3,1,0,0,7.01,1,69.0,3.0,6.75,14,26.0,1.4,1.4,0.17,0.0,0.0,65.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,14.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,320.0,174.0,267.0,124.0,23.0,31.0,12.0,13.0,4.0,2.0,2.0,0.0,13.0,4.0,8.0,2.0,75.0,70.0,35.0,23.0,14.0,9.0,8.0,9.0,5.0,5.0,7.0,6.0,42,34,1,4,0,1
6402,10385535,14,5,1,0,1,0,6.88,10,38.0,1.4,6.8,11,38.0,2.0,1.58,0.85,0.0,0.0,70.0,6.0,1.0,6.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,6.0,9.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,5.0,326.0,150.0,295.0,117.0,22.0,16.0,17.0,8.0,19.0,1.0,3.0,0.0,11.0,10.0,3.0,4.0,64.0,51.0,23.0,32.0,5.0,10.0,8.0,12.0,5.0,6.0,2.0,16.0,38,40,0,0,1,2
6418,10385541,4,1,3,1,1,1,6.71,19,24.0,1.2,6.84,9,39.0,1.4,0.63,0.59,0.0,0.0,37.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,7.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,178.0,306.0,135.0,264.0,34.0,42.0,17.0,26.0,2.0,8.0,1.0,4.0,7.0,5.0,4.0,4.0,63.0,62.0,20.0,21.0,5.0,5.0,7.0,6.0,6.0,1.0,4.0,4.0,60,43,0,2,1,1
6434,10385534,9,6,4,1,1,1,6.93,7,42.0,1.6,6.86,8,42.0,1.6,1.85,0.91,0.0,0.0,68.0,8.0,3.0,2.0,1.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,5.0,268.0,127.0,232.0,89.0,22.0,21.0,12.0,7.0,13.0,4.0,3.0,2.0,9.0,3.0,6.0,2.0,60.0,48.0,21.0,18.0,5.0,3.0,6.0,5.0,2.0,2.0,3.0,20.0,30,50,2,3,2,3
6450,10385545,8,7,5,1,6,1,6.76,12,27.0,0.2,6.8,17,25.0,0.2,1.15,0.0,0.0,0.0,58.0,5.0,0.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,17.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,249.0,191.0,198.0,139.0,28.0,29.0,13.0,12.0,16.0,2.0,3.0,1.0,7.0,6.0,3.0,2.0,89.0,74.0,30.0,33.0,11.0,11.0,7.0,14.0,4.0,9.0,4.0,20.0,7,31,0,2,0,1
6466,10385560,5,8,3,1,0,1,6.73,16,26.0,0.4,6.78,13,27.0,0.8,0.59,0.23,0.0,0.0,31.0,4.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,8.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,134.0,308.0,99.0,263.0,22.0,31.0,10.0,15.0,10.0,13.0,3.0,3.0,10.0,11.0,6.0,6.0,59.0,66.0,34.0,26.0,12.0,6.0,9.0,7.0,4.0,1.0,5.0,11.0,14,3,1,1,0,1
6482,10385555,10,6,4,1,0,0,6.83,19,24.0,1.0,6.75,20,23.0,1.0,0.24,0.13,0.0,0.0,47.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,13.0,13.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,246.0,278.0,192.0,234.0,28.0,24.0,9.0,16.0,7.0,7.0,1.0,1.0,4.0,14.0,2.0,7.0,73.0,81.0,27.0,27.0,5.0,11.0,14.0,5.0,7.0,8.0,5.0,8.0,37,45,1,1,0,0
6563,10385558,5,11,4,3,1,1,6.94,5,47.0,1.4,6.9,3,50.0,1.6,1.61,0.15,0.0,0.0,51.0,3.0,0.0,3.0,2.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,11.0,5.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,217.0,213.0,174.0,170.0,30.0,25.0,15.0,13.0,10.0,7.0,2.0,2.0,9.0,9.0,8.0,3.0,63.0,65.0,28.0,19.0,5.0,5.0,8.0,6.0,4.0,2.0,3.0,13.0,39,35,0,2,0,0
6579,10385542,2,10,8,0,0,1,6.81,18,26.0,1.0,6.91,5,49.0,2.0,0.4,0.49,0.0,0.0,35.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,169.0,324.0,126.0,273.0,31.0,43.0,9.0,23.0,11.0,8.0,3.0,1.0,11.0,13.0,3.0,6.0,77.0,81.0,28.0,25.0,6.0,5.0,12.0,9.0,6.0,3.0,7.0,12.0,48,33,0,1,0,1
6595,11077466,7,9,4,0,1,0,6.8,19,25.0,0.2,6.81,9,41.0,2.6,0.38,0.55,0.0,0.0,40.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,11.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,173.0,276.0,145.0,248.0,18.0,18.0,8.0,13.0,6.0,2.0,2.0,0.0,5.0,8.0,3.0,7.0,38.0,45.0,26.0,15.0,3.0,2.0,12.0,2.0,5.0,2.0,3.0,5.0,31,40,1,1,1,2
6611,11077408,8,5,4,0,3,0,6.71,17,27.0,1.2,6.93,6,43.0,1.6,1.0,0.72,0.0,0.0,39.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,197.0,325.0,155.0,276.0,19.0,30.0,9.0,14.0,10.0,4.0,2.0,1.0,7.0,10.0,2.0,7.0,66.0,69.0,21.0,23.0,7.0,5.0,8.0,7.0,7.0,4.0,6.0,4.0,60,30,0,0,1,2
6627,11077461,6,8,6,1,0,0,6.74,18,26.0,1.4,6.73,16,27.0,0.4,1.2,0.38,0.0,0.0,76.0,3.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,15.0,10.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,342.0,110.0,294.0,65.0,28.0,25.0,16.0,1.0,16.0,4.0,3.0,1.0,18.0,7.0,10.0,4.0,88.0,69.0,31.0,22.0,9.0,5.0,7.0,10.0,2.0,3.0,3.0,25.0,34,14,2,2,1,1
6643,11077468,4,8,8,0,0,1,6.88,11,38.0,1.4,6.92,8,42.0,1.4,1.21,0.33,0.0,0.0,46.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,258.0,302.0,212.0,264.0,29.0,29.0,15.0,15.0,6.0,8.0,1.0,1.0,10.0,12.0,9.0,8.0,69.0,73.0,35.0,17.0,6.0,5.0,14.0,4.0,8.0,5.0,7.0,9.0,38,44,0,0,0,0
6659,11077474,4,1,1,2,1,0,6.89,5,50.0,1.4,6.86,9,43.0,1.6,0.9,0.07,0.0,0.0,72.0,2.0,0.0,5.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,8.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,351.0,131.0,317.0,95.0,30.0,26.0,23.0,11.0,12.0,6.0,1.0,2.0,11.0,3.0,7.0,2.0,57.0,48.0,29.0,24.0,13.0,10.0,5.0,7.0,4.0,7.0,4.0,15.0,35,50,1,1,0,0
6675,11077467,5,10,5,2,2,5,6.84,15,27.0,1.4,6.95,3,50.0,1.8,0.95,1.17,0.0,0.0,45.0,2.0,2.0,3.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,7.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,168.0,204.0,125.0,159.0,24.0,27.0,8.0,9.0,10.0,13.0,2.0,4.0,10.0,8.0,7.0,6.0,72.0,71.0,29.0,27.0,7.0,8.0,7.0,10.0,4.0,8.0,11.0,9.0,37,39,1,1,2,5
6691,10385578,11,2,7,2,0,0,6.9,4,53.0,1.4,6.81,16,27.0,1.2,2.69,0.56,0.0,0.0,59.0,6.0,0.0,9.0,2.0,6.0,3.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,10.0,3.0,7.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,3.0,0.0,5.0,265.0,175.0,231.0,130.0,27.0,34.0,17.0,18.0,7.0,9.0,2.0,2.0,11.0,5.0,5.0,3.0,61.0,65.0,20.0,29.0,6.0,10.0,6.0,13.0,2.0,2.0,11.0,10.0,35,48,1,2,0,0
6707,10385549,7,3,8,1,1,0,6.81,7,44.0,2.6,6.73,17,27.0,0.4,0.45,0.06,0.0,0.0,69.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,7.0,5.0,10.0,12.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,228.0,99.0,197.0,64.0,20.0,24.0,9.0,8.0,6.0,6.0,2.0,0.0,6.0,1.0,2.0,0.0,54.0,58.0,14.0,18.0,4.0,7.0,1.0,6.0,1.0,3.0,12.0,3.0,40,14,0,2,0,0
6723,10385570,4,5,5,0,1,0,6.8,19,25.0,0.2,6.71,18,27.0,1.2,0.25,0.65,0.0,0.0,46.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,11.0,15.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,206.0,247.0,155.0,204.0,24.0,27.0,7.0,11.0,11.0,8.0,3.0,1.0,5.0,10.0,2.0,4.0,73.0,71.0,23.0,21.0,7.0,9.0,9.0,6.0,3.0,2.0,15.0,14.0,31,60,0,0,1,1
6739,10385548,1,6,1,0,4,1,6.85,9,43.0,1.0,6.96,4,53.0,2.4,1.9,0.19,0.0,0.0,36.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,5.0,5.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,120.0,218.0,88.0,185.0,20.0,28.0,10.0,17.0,10.0,7.0,5.0,1.0,5.0,6.0,2.0,2.0,47.0,53.0,28.0,20.0,10.0,9.0,8.0,4.0,2.0,4.0,10.0,9.0,50,39,1,1,0,2
6755,10385571,4,12,4,2,1,1,6.78,14,28.0,0.8,6.88,11,39.0,1.6,0.39,0.29,0.0,0.0,45.0,3.0,1.0,0.0,1.0,2.0,2.0,7.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,10.0,10.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,180.0,231.0,141.0,189.0,21.0,17.0,7.0,7.0,17.0,14.0,2.0,3.0,14.0,6.0,6.0,6.0,82.0,66.0,18.0,35.0,5.0,8.0,3.0,16.0,5.0,2.0,7.0,18.0,3,38,1,1,0,0
6771,10385550,3,13,4,1,3,0,6.84,10,39.0,0.8,6.82,15,27.0,1.4,0.33,0.03,0.0,0.0,78.0,0.0,1.0,1.0,0.0,7.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,353.0,98.0,314.0,56.0,25.0,23.0,15.0,8.0,24.0,8.0,2.0,2.0,6.0,6.0,3.0,1.0,76.0,62.0,23.0,22.0,9.0,11.0,7.0,6.0,1.0,7.0,11.0,32.0,43,37,0,0,1,1
6787,10385546,9,5,4,3,1,1,6.75,16,29.0,1.4,6.76,14,30.0,0.6,0.88,1.37,0.0,0.0,46.0,7.0,4.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,13.0,15.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,7.0,193.0,226.0,142.0,164.0,19.0,32.0,5.0,10.0,11.0,7.0,6.0,4.0,5.0,16.0,4.0,10.0,81.0,94.0,32.0,41.0,9.0,14.0,15.0,10.0,4.0,5.0,14.0,4.0,34,7,1,1,1,5
6868,10385580,3,14,3,0,1,0,6.75,20,23.0,1.0,7.08,2,64.0,2.6,0.09,0.83,0.0,0.0,31.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,6.0,10.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,151.0,336.0,115.0,294.0,27.0,28.0,9.0,17.0,6.0,14.0,1.0,3.0,6.0,8.0,4.0,5.0,52.0,66.0,19.0,19.0,4.0,7.0,6.0,4.0,5.0,3.0,9.0,3.0,45,17,0,1,1,4
6884,10385562,10,3,1,1,0,0,6.91,5,50.0,1.6,6.94,6,46.0,2.2,0.42,0.99,0.0,0.0,38.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0,2.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,184.0,314.0,151.0,285.0,23.0,16.0,6.0,13.0,10.0,7.0,2.0,3.0,10.0,7.0,5.0,2.0,61.0,54.0,27.0,25.0,3.0,7.0,12.0,9.0,5.0,2.0,9.0,8.0,33,30,1,2,1,1
6900,10385572,11,4,5,5,4,2,6.91,8,43.0,1.4,7.01,1,72.0,3.0,1.08,1.19,0.0,0.0,52.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,6.0,6.0,5.0,8.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,248.0,223.0,202.0,180.0,37.0,31.0,18.0,15.0,3.0,7.0,1.0,3.0,4.0,13.0,1.0,7.0,68.0,73.0,28.0,29.0,9.0,5.0,12.0,11.0,3.0,4.0,10.0,8.0,44,42,1,2,2,2
6916,10385566,4,8,8,4,1,0,6.82,6,47.0,2.6,6.95,3,56.0,3.0,1.11,0.14,0.0,0.0,55.0,2.0,1.0,4.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,6.0,13.0,11.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,202.0,167.0,158.0,128.0,33.0,23.0,13.0,9.0,10.0,7.0,2.0,0.0,7.0,9.0,4.0,4.0,68.0,63.0,22.0,25.0,3.0,8.0,7.0,7.0,4.0,6.0,6.0,9.0,40,39,1,3,0,0
6932,10385579,3,13,4,1,5,2,6.82,15,30.0,1.4,7.01,1,73.0,2.6,1.28,1.55,0.0,0.0,26.0,2.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,5.0,9.0,9.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,107.0,319.0,84.0,285.0,20.0,25.0,10.0,13.0,9.0,8.0,3.0,3.0,3.0,12.0,2.0,6.0,44.0,56.0,29.0,28.0,9.0,10.0,11.0,7.0,7.0,1.0,7.0,10.0,37,42,1,2,2,2
7013,10385575,9,2,2,0,1,0,6.91,5,53.0,1.6,6.72,15,30.0,1.8,1.16,0.65,0.0,0.0,47.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,8.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,1.0,3.0,215.0,259.0,173.0,215.0,26.0,23.0,12.0,11.0,14.0,4.0,2.0,1.0,12.0,9.0,7.0,7.0,65.0,65.0,26.0,18.0,6.0,0.0,8.0,7.0,6.0,7.0,5.0,13.0,33,60,1,2,1,3
7029,10385589,7,4,3,1,0,0,6.79,13,31.0,1.4,6.85,9,43.0,1.0,0.38,0.7,0.0,0.0,52.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,6.0,7.0,10.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,247.0,231.0,202.0,188.0,43.0,28.0,20.0,14.0,10.0,4.0,1.0,0.0,8.0,6.0,3.0,1.0,73.0,71.0,25.0,29.0,6.0,8.0,13.0,14.0,0.0,6.0,8.0,10.0,3,50,1,2,0,0
7045,10385565,9,2,5,0,2,0,6.88,11,39.0,1.0,6.94,7,46.0,1.6,0.2,1.49,0.0,0.0,33.0,1.0,5.0,2.0,6.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,8.0,8.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,140.0,298.0,106.0,258.0,19.0,21.0,4.0,14.0,7.0,9.0,2.0,2.0,8.0,15.0,5.0,9.0,53.0,58.0,25.0,32.0,6.0,7.0,8.0,10.0,5.0,3.0,13.0,6.0,38,30,1,1,1,2
7061,10385583,11,6,3,2,4,1,6.81,17,27.0,1.2,6.84,10,39.0,0.2,1.13,0.54,0.0,0.0,50.0,4.0,3.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,12.0,4.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,230.0,237.0,169.0,171.0,39.0,38.0,12.0,13.0,13.0,11.0,2.0,5.0,9.0,5.0,6.0,1.0,92.0,90.0,35.0,26.0,16.0,12.0,9.0,9.0,2.0,6.0,5.0,10.0,48,43,1,1,1,3
7077,10385586,14,5,1,7,0,0,7.08,2,67.0,3.0,6.8,19,25.0,0.2,1.91,0.23,0.0,0.0,75.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,12.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,387.0,132.0,358.0,100.0,25.0,24.0,22.0,8.0,16.0,3.0,2.0,2.0,5.0,7.0,2.0,6.0,56.0,44.0,13.0,23.0,5.0,5.0,3.0,7.0,1.0,2.0,4.0,20.0,17,31,3,3,0,1
7093,10385581,9,8,3,0,1,0,6.74,20,23.0,0.4,6.78,12,33.0,1.2,0.46,0.14,0.0,0.0,58.0,2.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,12.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,269.0,197.0,223.0,149.0,26.0,36.0,12.0,15.0,9.0,2.0,1.0,0.0,12.0,9.0,9.0,6.0,79.0,70.0,30.0,25.0,9.0,8.0,5.0,10.0,5.0,6.0,1.0,9.0,45,7,0,0,0,2
7109,10385584,4,12,4,0,4,0,6.74,16,29.0,1.4,6.91,8,44.0,1.0,0.46,1.02,0.0,0.0,25.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,8.0,11.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,1.0,149.0,476.0,101.0,420.0,26.0,28.0,10.0,18.0,8.0,4.0,2.0,2.0,16.0,10.0,9.0,5.0,78.0,71.0,28.0,23.0,5.0,6.0,8.0,12.0,5.0,4.0,7.0,8.0,34,44,0,1,2,6
